"","gene","ensembl","Antibody","max_FC_log2","is_max"
"27135","NPIPA2","ENSG00000254852.4",NA,1.066902,0
"27136","NPIPA3","ENSG00000224712.6",NA,0.1107403,0
"27137","NPIPA5","ENSG00000183793.9",NA,0.7447328,0
"27138","NPIPA7","ENSG00000214967.4",NA,0.1236449,0
"27139","NPIPA8","ENSG00000214940.4",NA,-0.464405,0
"27140","NPIPA9","ENSG00000233024.3",NA,0.3359374,0
"27141","NPIPB10P","ENSG00000196796.4",NA,0.4801902,0
"27142","NPIPB11","ENSG00000254206.1",NA,0.07788685,0
"27143","NPIPB12","ENSG00000169203.12",NA,0.2967492,0
"27144","NPIPB13","ENSG00000198064.9",NA,0.1997465,0
"27145","NPIPB14P","ENSG00000226232.4",NA,1.250525,0
"27146","NPIPB15","ENSG00000196436.7",NA,1.197937,0
"27147","NPIPB1P","ENSG00000257513.3",NA,1.369234,0
"27148","NPIPB2","ENSG00000234719.4",NA,-0.283933,0
"27149","NPIPB3","ENSG00000169246.12",NA,0.5682466,0
"27150","NPIPB4","ENSG00000185864.12",NA,0.1451848,0
"27151","NPIPB5","ENSG00000243716.6",NA,0.3060032,0
"27152","NPIPB6","ENSG00000198156.6",NA,0.7586607,0
"27153","NPIPB7","ENSG00000233232.2",NA,1.239466,0
"27154","NPIPB8","ENSG00000255524.3",NA,1.908542,0
"27155","NPIPB9","ENSG00000196993.4",NA,1.058307,0
"27156","NPIPP1","ENSG00000188599.13",NA,0.006301794,0
"27157","NPL","ENSG00000135838.9",NA,-0.560457,0
"27158","NPLOC4","ENSG00000182446.9",NA,-0.4303095,0
"27159","NPM1","ENSG00000181163.9",NA,-0.1314713,0
"27161","NPM1P11","ENSG00000226827.1",NA,-0.04064198,0
"27162","NPM1P12","ENSG00000215311.3",NA,-0.1289415,0
"27163","NPM1P13","ENSG00000232492.1",NA,-2.722466,0
"27164","NPM1P14","ENSG00000182965.6",NA,-0.3699496,0
"27165","NPM1P18","ENSG00000225739.1",NA,-0.09754438,0
"27166","NPM1P19","ENSG00000223864.1",NA,0.3821632,0
"27167","NPM1P21","ENSG00000248578.1",NA,0.1154772,0
"27168","NPM1P22","ENSG00000227969.1",NA,2.152003,0
"27169","NPM1P23","ENSG00000242109.1",NA,-1.722466,0
"27170","NPM1P24","ENSG00000215086.2",NA,0.06810184,0
"27171","NPM1P25","ENSG00000229417.1",NA,2.298903,0
"27172","NPM1P26","ENSG00000235677.1",NA,0.4998331,0
"27173","NPM1P27","ENSG00000249353.2",NA,-0.02539665,0
"27174","NPM1P29","ENSG00000239351.1",NA,-1.984416,0
"27177","NPM1P32","ENSG00000213239.3",NA,-0.6171429,0
"27178","NPM1P33","ENSG00000213925.3",NA,-0.5081469,0
"27179","NPM1P34","ENSG00000232054.1",NA,-0.4265331,0
"27180","NPM1P35","ENSG00000255213.1",NA,0.5519337,0
"27181","NPM1P36","ENSG00000214604.3",NA,-2.915111,0
"27182","NPM1P37","ENSG00000219085.1",NA,0.6175019,0
"27183","NPM1P38","ENSG00000219257.2",NA,-1.022026,0
"27184","NPM1P39","ENSG00000225159.1",NA,0.1854612,0
"27185","NPM1P40","ENSG00000236523.2",NA,0.08843796,0
"27187","NPM1P43","ENSG00000259440.2",NA,2.569856,0
"27189","NPM1P46","ENSG00000213104.3",NA,0.4050693,0
"27192","NPM1P49","ENSG00000226556.2",NA,3.094518,0
"27193","NPM1P5","ENSG00000258925.2",NA,0.5025003,0
"27194","NPM1P50","ENSG00000213333.3",NA,-1.423499,0
"27195","NPM1P51","ENSG00000230913.1",NA,0.1154772,0
"27196","NPM1P52","ENSG00000253663.1",NA,0.3219281,0
"27197","NPM1P6","ENSG00000213881.3",NA,-0.06658906,0
"27198","NPM1P8","ENSG00000236285.1",NA,-0.5260688,0
"27199","NPM1P9","ENSG00000231066.3",NA,-0.8828837,0
"27200","NPM2","ENSG00000158806.9",NA,-1.922389,0
"27201","NPM3","ENSG00000107833.6",NA,-0.2076187,0
"27202","NPNT","ENSG00000168743.8",NA,-0.6595889,0
"27203","NPPA","ENSG00000175206.6",NA,0.8128405,0
"27204","NPPB","ENSG00000120937.8",NA,-0.7467847,0
"27205","NPPC","ENSG00000163273.3",NA,-0.7187563,0
"27206","NPR1","ENSG00000169418.9",NA,-3.608975,0
"27207","NPR2","ENSG00000159899.10",NA,-0.7794543,0
"27208","NPR3","ENSG00000113389.11",NA,-2.582636,0
"27209","NPRL2","ENSG00000114388.8",NA,0.2994588,0
"27210","NPRL3","ENSG00000103148.11",NA,0.1882681,0
"27211","NPSR1","ENSG00000187258.9",NA,-0.9829265,0
"27212","NPSR1-AS1","ENSG00000197085.7",NA,-2.584963,0
"27213","NPTN","ENSG00000156642.12",NA,-0.8249401,0
"27214","NPTX1","ENSG00000171246.5",NA,-1.236352,0
"27215","NPTX2","ENSG00000106236.3",NA,-5.946694,0
"27216","NPTXR","ENSG00000221890.2",NA,-0.4014781,0
"27217","NPW","ENSG00000183971.5",NA,-1.371879,0
"27218","NPY","ENSG00000122585.3",NA,-7.999763,0
"27219","NPY1R","ENSG00000164128.2",NA,5.307108,0
"27220","NPY2R","ENSG00000185149.5",NA,-4.847997,0
"27221","NPY4R","ENSG00000204174.2",NA,-0.1803318,0
"27222","NPY5R","ENSG00000164129.7",NA,2.413076,0
"27223","NPY6R","ENSG00000226306.6",NA,-1.70474,0
"27224","NQO1","ENSG00000181019.8",NA,0.8574728,0
"27225","NQO2","ENSG00000124588.15",NA,-0.1570875,0
"27226","NQO2-AS1","ENSG00000224846.1",NA,-2.880787,0
"27227","NR0B1","ENSG00000169297.6",NA,0.2938358,0
"27228","NR0B2","ENSG00000131910.4",NA,0.3503565,0
"27229","NR1D1","ENSG00000126368.5",NA,-0.02745528,0
"27230","NR1D2","ENSG00000174738.8",NA,-0.7065862,0
"27231","NR1H2","ENSG00000131408.9",NA,0.1494365,0
"27232","NR1H3","ENSG00000025434.14",NA,0.1997289,0
"27233","NR1H4","ENSG00000012504.9",NA,-1,0
"27234","NR1I2","ENSG00000144852.12",NA,3.557145,0
"27235","NR1I3","ENSG00000143257.7",NA,0.1255503,0
"27236","NR2C1","ENSG00000120798.12",NA,-0.08038764,0
"27237","NR2C2","ENSG00000177463.11",NA,-1.009798,0
"27238","NR2C2AP","ENSG00000184162.10",NA,-0.04356022,0
"27239","NR2E1","ENSG00000112333.7",NA,-6.83289,0
"27240","NR2F1","ENSG00000175745.7",NA,1.43955,0
"27241","NR2F1-AS1","ENSG00000237187.4",NA,-0.4646165,0
"27242","NR2F2","ENSG00000185551.8",NA,-0.3386802,0
"27243","NR2F2-AS1","ENSG00000247809.3",NA,-1.619655,0
"27244","NR2F6","ENSG00000160113.5",NA,0.5081881,0
"27245","NR3C1","ENSG00000113580.10",NA,-0.8371432,0
"27246","NR3C2","ENSG00000151623.10",NA,-0.6528196,0
"27247","NR4A1","ENSG00000123358.15",NA,0.6563565,0
"27248","NR4A1AS","ENSG00000259884.1",NA,1.508052,0
"27249","NR4A2","ENSG00000153234.9",NA,0.5660667,0
"27250","NR4A3","ENSG00000119508.13",NA,0.04327271,0
"27251","NR5A1","ENSG00000136931.5",NA,-2.719673,0
"27252","NR5A2","ENSG00000116833.9",NA,3.402098,0
"27253","NR6A1","ENSG00000148200.12",NA,-0.8135721,0
"27254","NRAD1","ENSG00000233725.3",NA,-0.008461579,0
"27255","NRADDP","ENSG00000236409.1",NA,1.058894,0
"27256","NRAP","ENSG00000197893.9",NA,-0.7577991,0
"27257","NRARP","ENSG00000198435.2",NA,-0.3042835,0
"27259","NRAV","ENSG00000248008.2",NA,0.6904992,0
"27260","NRBF2","ENSG00000148572.10",NA,-0.2986167,0
"27262","NRBF2P2","ENSG00000226933.1",NA,0.09244625,0
"27263","NRBF2P3","ENSG00000237415.2",NA,1.275386,0
"27264","NRBF2P4","ENSG00000253228.1",NA,-0.5360529,0
"27265","NRBF2P5","ENSG00000270427.1",NA,0.1731346,0
"27266","NRBP1","ENSG00000115216.9",NA,-0.2947371,0
"27267","NRBP2","ENSG00000185189.11",NA,-0.03472147,0
"27268","NRCAM","ENSG00000091129.15",NA,3.542818,0
"27269","NRDC","ENSG00000078618.15",NA,-0.3620416,0
"27270","NRDE2","ENSG00000119720.13",NA,-0.141136,0
"27271","NREP","ENSG00000134986.9",NA,-0.760661,0
"27272","NRF1","ENSG00000106459.10",NA,-0.3958244,0
"27273","NRG1","ENSG00000157168.14","Heregulin",0.7810062,0
"27275","NRG2","ENSG00000158458.15",NA,-1.168959,0
"27276","NRG3","ENSG00000185737.8",NA,5.687667,0
"27278","NRG4","ENSG00000169752.12",NA,-0.8519974,0
"27279","NRGN","ENSG00000154146.8",NA,-0.6883823,0
"27280","NRIP1","ENSG00000180530.5",NA,-0.2869328,0
"27281","NRIP2","ENSG00000053702.10",NA,0.628901,0
"27282","NRIP3","ENSG00000175352.6",NA,1.241307,0
"27283","NRIR","ENSG00000225964.1",NA,-6.017922,0
"27284","NRK","ENSG00000123572.12",NA,0.5755168,0
"27285","NRL","ENSG00000129535.8",NA,0.5473177,0
"27286","NRM","ENSG00000137404.10",NA,-0.8956441,0
"27287","NRN1","ENSG00000124785.4",NA,-6.583429,0
"27288","NRN1L","ENSG00000188038.3",NA,0.916515,0
"27290","NRP1","ENSG00000099250.13",NA,-2.548139,0
"27291","NRP2","ENSG00000118257.12",NA,-5.040233,0
"27292","NRROS","ENSG00000174004.5",NA,-5.140352,0
"27293","NRSN1","ENSG00000152954.7",NA,1.368321,0
"27294","NRSN2","ENSG00000125841.8",NA,-0.9812371,0
"27295","NRSN2-AS1","ENSG00000225377.1",NA,-0.1228989,0
"27296","NRTN","ENSG00000171119.2",NA,-2.24003,0
"27297","NRXN1","ENSG00000179915.16",NA,2.08647,0
"27298","NRXN2","ENSG00000110076.14",NA,-1.968922,0
"27299","NRXN2-AS1","ENSG00000237410.1",NA,-2.847997,0
"27300","NRXN3","ENSG00000021645.13",NA,5.401363,0
"27301","NSA2","ENSG00000164346.5",NA,0.2944777,0
"27302","NSA2P1","ENSG00000236035.2",NA,-0.8330466,0
"27303","NSA2P2","ENSG00000258357.1",NA,0.5890322,0
"27304","NSA2P3","ENSG00000179031.8",NA,0.8292975,0
"27305","NSA2P4","ENSG00000259750.1",NA,0.3558754,0
"27306","NSA2P5","ENSG00000227176.1",NA,-0.4050534,0
"27307","NSA2P6","ENSG00000250980.1",NA,0.4447848,0
"27308","NSA2P7","ENSG00000238251.2",NA,0.2248537,0
"27309","NSD1","ENSG00000165671.14",NA,-0.3840608,0
"27310","NSD2","ENSG00000109685.13",NA,-0.3651639,0
"27311","NSD3","ENSG00000147548.12",NA,0.073125,0
"27312","NSDHL","ENSG00000147383.6",NA,-0.7551832,0
"27313","NSF","ENSG00000073969.14",NA,-0.1153439,0
"27314","NSFL1C","ENSG00000088833.13",NA,-0.8816602,0
"27315","NSFP1","ENSG00000260075.1",NA,0.4119874,0
"27316","NSG1","ENSG00000168824.10",NA,-1.226052,0
"27317","NSG2","ENSG00000170091.6",NA,0.754453,0
"27318","NSL1","ENSG00000117697.10",NA,-0.1267396,0
"27319","NSMAF","ENSG00000035681.3",NA,-0.2520198,0
"27320","NSMCE1","ENSG00000169189.12",NA,0.3278434,0
"27321","NSMCE1-DT","ENSG00000245888.2",NA,-0.1180098,0
"27322","NSMCE2","ENSG00000156831.3",NA,0.299756,0
"27323","NSMCE3","ENSG00000185115.4",NA,-1.587311,0
"27324","NSMCE4A","ENSG00000107672.10",NA,0.3555195,0
"27325","NSMF","ENSG00000165802.15",NA,0.1271015,0
"27326","NSRP1","ENSG00000126653.11",NA,-0.2172365,0
"27327","NSRP1P1","ENSG00000235613.2",NA,0.05889369,0
"27328","NSUN2","ENSG00000037474.10",NA,-0.5436862,0
"27329","NSUN3","ENSG00000178694.5",NA,-0.3270324,0
"27330","NSUN4","ENSG00000117481.6",NA,-0.2197376,0
"27331","NSUN5","ENSG00000130305.12",NA,0.2400498,0
"27332","NSUN5P1","ENSG00000223705.5",NA,0.2158232,0
"27333","NSUN5P2","ENSG00000106133.13",NA,0.2551326,0
"27334","NSUN6","ENSG00000241058.1",NA,-0.1203239,0
"27335","NSUN7","ENSG00000179299.12",NA,-0.8781505,0
"27336","NT5C","ENSG00000125458.2",NA,0.007622862,0
"27337","NT5C1A","ENSG00000116981.3",NA,-3.641546,0
"27338","NT5C1B","ENSG00000185013.12",NA,-0.4453644,0
"27339","NT5C2","ENSG00000076685.14",NA,0.2571633,0
"27340","NT5C3A","ENSG00000122643.14",NA,-0.3921342,0
"27341","NT5C3AP1","ENSG00000213492.2",NA,-0.6077753,0
"27343","NT5C3B","ENSG00000141698.12",NA,-0.08438481,0
"27344","NT5CP1","ENSG00000258524.1",NA,1.269669,0
"27345","NT5CP2","ENSG00000258408.1",NA,2.463385,0
"27346","NT5DC1","ENSG00000178425.9",NA,-0.3009312,0
"27347","NT5DC2","ENSG00000168268.6",NA,-0.4500799,0
"27348","NT5DC3","ENSG00000111696.7",NA,-0.3674451,0
"27349","NT5DC4","ENSG00000144130.7",NA,-0.7802954,0
"27350","NT5E","ENSG00000135318.7",NA,-2.978284,0
"27351","NT5M","ENSG00000205309.9",NA,-0.7255381,0
"27352","NTAN1","ENSG00000157045.4",NA,-0.563539,0
"27354","NTAN1P2","ENSG00000250569.1",NA,1.330102,0
"27355","NTAN1P3","ENSG00000256355.1",NA,-0.6780719,0
"27356","NTF3","ENSG00000185652.7",NA,-3.903739,0
"27357","NTF4","ENSG00000225950.3",NA,-0.9096913,0
"27359","NTF6B","ENSG00000267685.2",NA,-2.847997,0
"27361","NTHL1","ENSG00000065057.3",NA,0.5738268,0
"27362","NTM","ENSG00000182667.10",NA,-0.2753477,0
"27364","NTMT1","ENSG00000148335.10",NA,-0.07386446,0
"27365","NTN1","ENSG00000065320.4",NA,0.4655558,0
"27366","NTN3","ENSG00000162068.1",NA,-0.4209868,0
"27367","NTN4","ENSG00000074527.7",NA,-1.23006,0
"27368","NTN5","ENSG00000142233.7",NA,0.3436886,0
"27369","NTNG1","ENSG00000162631.14",NA,-2.493154,0
"27370","NTNG2","ENSG00000196358.6",NA,-5.152714,0
"27371","NTPCR","ENSG00000135778.7",NA,-0.1571378,0
"27372","NTRK1","ENSG00000198400.7",NA,-3.428019,0
"27373","NTRK2","ENSG00000148053.11",NA,-2.501648,0
"27374","NTRK3","ENSG00000140538.12",NA,-0.8534172,0
"27376","NTS","ENSG00000133636.6",NA,-3.496034,0
"27377","NTSR1","ENSG00000101188.4",NA,0.2035216,0
"27378","NTSR2","ENSG00000169006.6",NA,2.473931,0
"27379","NUAK1","ENSG00000074590.9",NA,-2.156022,0
"27380","NUAK2","ENSG00000163545.7",NA,0.2044345,0
"27381","NUB1","ENSG00000013374.11",NA,-0.920526,0
"27382","NUBP1","ENSG00000103274.6",NA,0.03383414,0
"27383","NUBP2","ENSG00000095906.12",NA,0.6534984,0
"27384","NUBPL","ENSG00000151413.12",NA,0.1479169,0
"27385","NUCB1","ENSG00000104805.11",NA,-0.3320051,0
"27386","NUCB1-AS1","ENSG00000235191.1",NA,0.74242,0
"27387","NUCB2","ENSG00000070081.11",NA,0.8099651,0
"27388","NUCKS1","ENSG00000069275.12",NA,-0.23388,0
"27389","NUCKS1P1","ENSG00000232864.1",NA,-0.4082323,0
"27390","NUDC","ENSG00000090273.9",NA,-0.3075818,0
"27391","NUDCD1","ENSG00000120526.6",NA,-0.2171686,0
"27392","NUDCD2","ENSG00000170584.6",NA,-0.4487999,0
"27393","NUDCD3","ENSG00000015676.13",NA,0.2057299,0
"27394","NUDT1","ENSG00000106268.11",NA,-0.4478261,0
"27395","NUDT10","ENSG00000122824.6",NA,-1.491693,0
"27396","NUDT11","ENSG00000196368.4",NA,-3.175604,0
"27397","NUDT12","ENSG00000112874.5",NA,0.777432,0
"27398","NUDT13","ENSG00000166321.9",NA,-0.1822768,0
"27399","NUDT14","ENSG00000183828.10",NA,-0.1967747,0
"27400","NUDT15","ENSG00000136159.3",NA,-0.6605709,0
"27401","NUDT16","ENSG00000198585.7",NA,0.1301342,0
"27402","NUDT16L1","ENSG00000168101.10",NA,0.9999641,0
"27403","NUDT16P1","ENSG00000246082.2",NA,-0.1634987,0
"27404","NUDT17","ENSG00000186364.7",NA,0.544578,0
"27405","NUDT19","ENSG00000213965.3",NA,-0.01899693,0
"27406","NUDT19P3","ENSG00000216723.1",NA,-2.655352,0
"27407","NUDT19P4","ENSG00000270900.1",NA,0.6844982,0
"27408","NUDT19P5","ENSG00000251073.1",NA,3.659798,0
"27409","NUDT2","ENSG00000164978.13",NA,0.09973411,0
"27410","NUDT21","ENSG00000167005.9",NA,-0.3184058,0
"27411","NUDT22","ENSG00000149761.4",NA,0.09613816,0
"27412","NUDT3","ENSG00000272325.1",NA,-0.1969557,0
"27413","NUDT4","ENSG00000173598.9",NA,0.8588176,0
"27414","NUDT4B","ENSG00000177144.5",NA,1.124743,0
"27415","NUDT5","ENSG00000165609.8",NA,-0.4887882,0
"27416","NUDT6","ENSG00000170917.9",NA,-0.3857266,0
"27417","NUDT7","ENSG00000140876.7",NA,0.05830351,0
"27418","NUDT8","ENSG00000167799.5",NA,0.5283497,0
"27419","NUDT9","ENSG00000170502.8",NA,0.09480223,0
"27420","NUDT9P1","ENSG00000234043.3",NA,-2.098224,0
"27421","NUF2","ENSG00000143228.8",NA,-0.7790727,0
"27422","NUFIP1","ENSG00000083635.7",NA,-0.3313463,0
"27423","NUFIP1P1","ENSG00000218890.1",NA,-0.02599521,0
"27424","NUFIP2","ENSG00000108256.4",NA,0.3383649,0
"27425","NUGGC","ENSG00000189233.7",NA,-0.4150375,0
"27426","NUMA1","ENSG00000137497.13",NA,0.5386604,0
"27427","NUMB","ENSG00000133961.15",NA,-0.3857144,0
"27428","NUMBL","ENSG00000105245.5",NA,-0.2302196,0
"27429","NUP107","ENSG00000111581.5",NA,0.007146162,0
"27430","NUP133","ENSG00000069248.9",NA,-0.4867045,0
"27431","NUP153","ENSG00000124789.7",NA,-0.4335958,0
"27432","NUP155","ENSG00000113569.11",NA,-0.9172135,0
"27433","NUP160","ENSG00000030066.9",NA,-0.5313858,0
"27434","NUP188","ENSG00000095319.10",NA,-0.03433306,0
"27435","NUP205","ENSG00000155561.10",NA,-0.5049579,0
"27436","NUP210","ENSG00000132182.7",NA,-0.4574982,0
"27437","NUP210L","ENSG00000143552.5",NA,5.389452,0
"27439","NUP210P3","ENSG00000248916.1",NA,-1.786596,0
"27440","NUP214","ENSG00000126883.12",NA,-0.153294,0
"27441","NUP35","ENSG00000163002.8",NA,-0.478827,0
"27442","NUP35P1","ENSG00000223928.1",NA,-0.8479969,0
"27444","NUP37","ENSG00000075188.4",NA,-0.1570315,0
"27445","NUP42","ENSG00000136243.12",NA,-0.7381482,0
"27446","NUP43","ENSG00000120253.9",NA,-0.07012635,0
"27447","NUP50","ENSG00000093000.14",NA,-0.7361777,0
"27448","NUP50-DT","ENSG00000226328.2",NA,-0.5669676,0
"27449","NUP54","ENSG00000138750.10",NA,-0.5579137,0
"27450","NUP58","ENSG00000139496.11",NA,-0.5561747,0
"27452","NUP62","ENSG00000213024.6",NA,-0.03164672,0
"27453","NUP62CL","ENSG00000198088.6",NA,0.2590181,0
"27454","NUP85","ENSG00000125450.6",NA,-0.140282,0
"27455","NUP88","ENSG00000108559.7",NA,-0.434924,0
"27456","NUP93","ENSG00000102900.8",NA,-0.6527228,0
"27457","NUP98","ENSG00000110713.11",NA,-0.2151319,0
"27458","NUPR1","ENSG00000176046.7",NA,0.7227998,0
"27459","NUPR2","ENSG00000185290.3",NA,1.900063,0
"27460","NUS1","ENSG00000153989.7",NA,-0.5687438,0
"27461","NUS1P1","ENSG00000235636.1",NA,-0.5533039,0
"27462","NUS1P2","ENSG00000234685.1",NA,-4.261794,0
"27463","NUS1P3","ENSG00000234627.2",NA,-1.562595,0
"27464","NUSAP1","ENSG00000137804.8",NA,-0.7595463,0
"27465","NUTF2","ENSG00000102898.7",NA,-0.2253613,0
"27466","NUTF2P2","ENSG00000258300.2",NA,0.6704702,0
"27468","NUTF2P6","ENSG00000259710.1",NA,2.778786,0
"27469","NUTF2P7","ENSG00000229324.1",NA,0.4977779,0
"27470","NUTM1","ENSG00000184507.11",NA,0.5443205,0
"27471","NUTM2A","ENSG00000184923.8",NA,-0.4296505,0
"27472","NUTM2A-AS1","ENSG00000223482.3",NA,-0.5162283,0
"27473","NUTM2B","ENSG00000188199.6",NA,0.8165624,0
"27474","NUTM2B-AS1","ENSG00000225484.2",NA,0.2199517,0
"27475","NUTM2D","ENSG00000214562.9",NA,0.1367371,0
"27476","NUTM2E","ENSG00000228570.3",NA,-0.593183,0
"27477","NUTM2F","ENSG00000130950.9",NA,0.2689792,0
"27478","NUTM2G","ENSG00000188152.8",NA,-0.0533251,0
"27479","NUTM2HP","ENSG00000232706.3",NA,0.662965,0
"27480","NVL","ENSG00000143748.13",NA,0.7606011,0
"27481","NWD1","ENSG00000188039.9",NA,-3.927649,0
"27482","NWD2","ENSG00000174145.7",NA,-0.4436067,0
"27483","NXF1","ENSG00000162231.9",NA,-0.3014764,0
"27484","NXF3","ENSG00000147206.12",NA,-3.219678,0
"27485","NXF4","ENSG00000196970.4",NA,0.2515388,0
"27486","NXF5","ENSG00000126952.12",NA,2.204571,0
"27487","NXN","ENSG00000167693.12",NA,-2.722503,0
"27488","NXNL1","ENSG00000171773.2",NA,0.1154772,0
"27489","NXNL2","ENSG00000130045.11",NA,0.6638505,0
"27491","NXPE1","ENSG00000095110.3",NA,2.437405,0
"27492","NXPE2","ENSG00000204361.7",NA,0.2605276,0
"27494","NXPE3","ENSG00000144815.10",NA,-0.3177498,0
"27495","NXPE4","ENSG00000137634.5",NA,0.4739312,0
"27496","NXPH1","ENSG00000122584.8",NA,7.863527,0
"27497","NXPH2","ENSG00000144227.4",NA,-0.09818039,0
"27498","NXPH3","ENSG00000182575.7",NA,1.991273,0
"27499","NXPH4","ENSG00000182379.9",NA,-0.3329056,0
"27500","NXT1","ENSG00000132661.3",NA,-0.1652045,0
"27501","NXT1-AS1","ENSG00000234832.1",NA,-0.7964666,0
"27502","NXT2","ENSG00000101888.7",NA,-0.5869593,0
"27503","NYAP1","ENSG00000166924.4",NA,-1.665863,0
"27504","NYAP2","ENSG00000144460.10",NA,-0.6500575,0
"27505","NYNRIN","ENSG00000205978.5",NA,-1.064984,0
"27506","NYX","ENSG00000188937.5",NA,-1.263034,0
"27507","OACYLP","ENSG00000224367.2",NA,-1.170468,0
"27508","OAF","ENSG00000184232.4",NA,-2.331963,0
"27509","OARD1","ENSG00000124596.12",NA,-0.366647,0
"27510","OAS1","ENSG00000089127.8",NA,-0.9590946,0
"27511","OAS2","ENSG00000111335.8",NA,-1.187922,0
"27512","OAS3","ENSG00000111331.8",NA,-0.9099603,0
"27513","OASL","ENSG00000135114.8",NA,-1.646752,0
"27514","OAT","ENSG00000065154.7",NA,-0.1033176,0
"27515","OAZ1","ENSG00000104904.8",NA,-0.1967558,0
"27516","OAZ1P1","ENSG00000226745.2",NA,2.398714,0
"27517","OAZ2","ENSG00000180304.10",NA,-0.3411566,0
"27518","OAZ3","ENSG00000143450.10",NA,1.061097,0
"27519","OBI1","ENSG00000152193.7",NA,-0.3428491,0
"27520","OBI1-AS1","ENSG00000234377.3",NA,-0.06935328,0
"27521","OBP2A","ENSG00000122136.9",NA,1.215013,0
"27522","OBP2B","ENSG00000171102.10",NA,0.6126841,0
"27523","OBSCN","ENSG00000154358.15",NA,-0.9362629,0
"27524","OBSCN-AS1","ENSG00000162913.9",NA,-0.7169123,0
"27525","OBSL1","ENSG00000124006.10",NA,0.07109614,0
"27526","OC90","ENSG00000253117.4",NA,-2.95109,0
"27527","OCA2","ENSG00000104044.11",NA,-4.082703,0
"27528","OCEL1","ENSG00000099330.4",NA,0.5048647,0
"27529","OCIAD1","ENSG00000109180.10",NA,-0.03822517,0
"27530","OCIAD1-AS1","ENSG00000248256.1",NA,-0.9938478,0
"27531","OCIAD2","ENSG00000145247.7",NA,-0.5238496,0
"27532","OCLN","ENSG00000197822.6",NA,0.4528945,0
"27533","OCLNP1","ENSG00000230847.4",NA,0.02775904,0
"27534","OCM","ENSG00000122543.6",NA,0.8744691,0
"27535","OCM2","ENSG00000135175.5",NA,-2.485427,0
"27536","OCRL","ENSG00000122126.11",NA,0.09657316,0
"27537","OCSTAMP","ENSG00000149635.2",NA,0.05889369,0
"27538","ODAM","ENSG00000109205.12",NA,3.900615,0
"27539","ODAPH","ENSG00000174792.6",NA,-1.192645,0
"27540","ODC1","ENSG00000115758.8",NA,-1.497929,0
"27541","ODC1-DT","ENSG00000257135.1",NA,-2.803603,0
"27542","ODCP","ENSG00000244556.1",NA,-0.1874368,0
"27544","ODF2","ENSG00000136811.12",NA,0.1885326,0
"27545","ODF2-AS1","ENSG00000225951.1",NA,0.5894084,0
"27546","ODF2L","ENSG00000122417.11",NA,-0.9322831,0
"27547","ODF3","ENSG00000177947.9",NA,-0.6214884,0
"27548","ODF3B","ENSG00000177989.9",NA,-0.7842805,0
"27549","ODF3L1","ENSG00000182950.2",NA,-1.390414,0
"27550","ODF3L2","ENSG00000181781.5",NA,1.321928,0
"27551","ODF4","ENSG00000184650.5",NA,4.159498,0
"27552","ODR4","ENSG00000157181.10",NA,0.3792353,0
"27553","OFCC1","ENSG00000181355.16",NA,-1.09428,0
"27554","OFD1","ENSG00000046651.10",NA,0.2905351,0
"27555","OFD1P17","ENSG00000228212.1",NA,0.07800251,0
"27556","OGA","ENSG00000198408.9",NA,-0.02798681,0
"27557","OGDH","ENSG00000105953.10",NA,-0.1482274,0
"27558","OGDHL","ENSG00000197444.5",NA,-0.9694122,0
"27559","OGFOD1","ENSG00000087263.12",NA,-0.3859618,0
"27560","OGFOD1P1","ENSG00000231665.1",NA,2.085694,0
"27561","OGFOD2","ENSG00000111325.12",NA,0.5522613,0
"27562","OGFOD3","ENSG00000181396.8",NA,-0.3645176,0
"27563","OGFR","ENSG00000060491.12",NA,0.2664227,0
"27564","OGFR-AS1","ENSG00000229873.1",NA,0.25706,0
"27565","OGFRL1","ENSG00000119900.7",NA,-1.006935,0
"27566","OGFRP1","ENSG00000182057.4",NA,-0.444525,0
"27567","OGG1","ENSG00000114026.17",NA,-0.4384174,0
"27568","OGN","ENSG00000106809.6",NA,0.2528037,0
"27569","OGT","ENSG00000147162.9",NA,-0.5160952,0
"27570","OIP5","ENSG00000104147.4",NA,-0.3987722,0
"27571","OIP5-AS1","ENSG00000247556.2",NA,-0.3783384,0
"27572","OIT3","ENSG00000138315.8",NA,-1.04891,0
"27573","OLA1","ENSG00000138430.11",NA,-0.176946,0
"27574","OLA1P1","ENSG00000213790.2",NA,-0.01213084,0
"27576","OLA1P3","ENSG00000257966.1",NA,2.736966,0
"27577","OLAH","ENSG00000152463.10",NA,1.150042,0
"27578","OLFM1","ENSG00000130558.14",NA,2.012053,0
"27579","OLFM2","ENSG00000105088.4",NA,-1.12481,0
"27580","OLFM3","ENSG00000118733.12",NA,-5.285402,0
"27581","OLFM4","ENSG00000102837.6",NA,-7.248676,0
"27582","OLFM5P","ENSG00000224295.2",NA,1.722752,0
"27583","OLFML1","ENSG00000183801.3",NA,-4.326044,0
"27584","OLFML2A","ENSG00000185585.15",NA,-2.011157,0
"27585","OLFML2B","ENSG00000162745.6",NA,-3.755424,0
"27586","OLFML3","ENSG00000116774.7",NA,1.787705,0
"27587","OLIG1","ENSG00000184221.8",NA,2.709877,0
"27588","OLIG2","ENSG00000205927.4",NA,-2.603459,0
"27590","OLMALINC","ENSG00000235823.1",NA,0.3801505,0
"27591","OLR1","ENSG00000173391.4",NA,1.799998,0
