"","gene","ensembl","Antibody","max_FC_log2"
"37568","AC011444.1","ENSG00000266983.1",NA,3.36499681677925
"37569","POLR3GP2","ENSG00000266984.1",NA,-0.884522782580064
"37571","AC104984.6","ENSG00000266987.1",NA,0.703798730231007
"37572","AC021517.1","ENSG00000266988.1",NA,-0.0786098346963664
"37573","AC004528.1","ENSG00000266990.1",NA,-2.64154602908752
"37574","DHX40P1","ENSG00000266992.1",NA,-0.561190604817019
"37575","AL050343.2","ENSG00000266993.1",NA,-0.20448791330775
"37576","AC020663.1","ENSG00000266994.1",NA,2.85030706724215
"37577","AP001542.1","ENSG00000266995.1",NA,-5.14652039710737
"37578","AC090227.2","ENSG00000266997.2",NA,-2.14622074085104
"37579","AC111182.1","ENSG00000266998.1",NA,0.79766152585376
"37580","AC006538.2","ENSG00000267001.1",NA,-0.146013609315713
"37581","AC060780.1","ENSG00000267002.1",NA,-0.203070648597944
"37582","AC002984.1","ENSG00000267005.1",NA,0.0615384103091325
"37583","AC008507.2","ENSG00000267006.1",NA,-1.54801136454826
"37584","AC012615.2","ENSG00000267007.1",NA,0.00942751472949044
"37585","AC007780.1","ENSG00000267009.2",NA,0.0137587763330678
"37586","AC011498.1","ENSG00000267011.1",NA,0.117657691825339
"37587","LINC01929","ENSG00000267013.1",NA,-9.86294724802092
"37589","AC023090.1","ENSG00000267015.1",NA,-4.79255792012952
"37590","AC111170.2","ENSG00000267016.1",NA,-0.755738398702961
"37592","AC067968.1","ENSG00000267022.1",NA,-0.608117058489661
"37593","LRRC37A16P","ENSG00000267023.1",NA,0.220453378894651
"37594","AC008747.1","ENSG00000267024.1",NA,-1.14147242595288
"37595","AL136084.2","ENSG00000267026.1",NA,-0.166172866581205
"37597","AC011498.2","ENSG00000267030.1",NA,0.16017702489075
"37599","AC020911.1","ENSG00000267033.1",NA,0.0114047632722492
"37600","AC010980.2","ENSG00000267034.1",NA,0.121629444401532
"37602","AC005559.1","ENSG00000267036.1",NA,-1.18057224564182
"37605","AC027097.1","ENSG00000267040.2",NA,-0.300349965210228
"37606","ZNF850","ENSG00000267041.1",NA,-1.10761664797598
"37607","AC100793.2","ENSG00000267042.1",NA,1.01329682261346
"37609","AC005757.1","ENSG00000267044.1",NA,0.842760258188803
"37610","E2F3P1","ENSG00000267046.1",NA,-2.89106562844684
"37611","AC040977.2","ENSG00000267047.1",NA,-1.55472527029065
"37612","AC092143.3","ENSG00000267048.1",NA,0.456305517650578
"37613","AC002398.1","ENSG00000267049.1",NA,-0.282342837234232
"37614","AP005229.1","ENSG00000267051.1",NA,-1.67807190511264
"37615","AC005050.1","ENSG00000267052.1",NA,-2.75488750216347
"37616","AC092296.2","ENSG00000267053.2",NA,-1.70473985557472
"37617","AC008738.1","ENSG00000267054.1",NA,1.88991751700481
"37618","AC007001.1","ENSG00000267055.1",NA,0.115477217419936
"37619","AC005336.1","ENSG00000267056.2",NA,-1.93670113182643
"37620","LINC01905","ENSG00000267057.1",NA,-0.797370833484982
"37621","AC006213.2","ENSG00000267058.1",NA,-0.992282518399323
"37622","AC005943.1","ENSG00000267059.2",NA,1.08893006280838
"37623","PTGES3L","ENSG00000267060.1",NA,-1.66717397541452
"37624","AC018761.2","ENSG00000267062.1",NA,-0.415037499278844
"37625","AC006130.1","ENSG00000267063.1",NA,6.09451759878429
"37626","UXT-AS1","ENSG00000267064.1",NA,0.0884019939628288
"37627","LINC02080","ENSG00000267065.1",NA,-1.88276232471563
"37630","NAGPA-AS1","ENSG00000267072.1",NA,-2.69366876016366
"37634","CCDC58P3","ENSG00000267076.1",NA,-0.582494245130406
"37635","AC020663.2","ENSG00000267077.1",NA,2.93033299477972
"37636","AC015802.1","ENSG00000267078.1",NA,2.32339350389186
"37638","ASB16-AS1","ENSG00000267080.1",NA,-0.276346488863613
"37639","AC011472.1","ENSG00000267082.1",NA,0.65919250015713
"37640","KRT18P61","ENSG00000267083.1",NA,1.09953567355091
"37641","AC015802.2","ENSG00000267084.1",NA,-1.1870855526005
"37642","AL512605.2","ENSG00000267085.1",NA,-2.33832253313803
"37643","AC087683.1","ENSG00000267088.1",NA,2.1007138647482
"37645","AC005789.1","ENSG00000267090.1",NA,3.4374053123073
"37646","CTBP2P7","ENSG00000267091.1",NA,-0.941106310946432
"37647","AC027307.1","ENSG00000267092.1",NA,1.28771237954945
"37648","AC025048.1","ENSG00000267095.1",NA,-1.54807743260135
"37649","AC008735.1","ENSG00000267096.1",NA,0.323616445040132
"37650","SLC14A2-AS1","ENSG00000267097.1",NA,-1.09310940439148
"37652","ILF3-DT","ENSG00000267100.1",NA,-0.703802180206055
"37654","AC060766.1","ENSG00000267102.1",NA,-1.6859301297652
"37655","TBC1D3P1-DHX40P1","ENSG00000267104.1",NA,1.57826784814715
"37656","AC011511.3","ENSG00000267105.1",NA,-0.553091985434134
"37657","ZNF561-AS1","ENSG00000267106.1",NA,-0.340553500695393
"37658","PCAT19","ENSG00000267107.2",NA,5.76210515644471
"37659","AP001029.1","ENSG00000267108.1",NA,-0.442893328820346
"37660","AC010327.2","ENSG00000267110.1",NA,-2.67111914447087
"37662","AF038458.1","ENSG00000267113.1",NA,0.00146540900449832
"37663","AC011481.1","ENSG00000267114.1",NA,-1.94110631094643
"37664","AC022148.2","ENSG00000267115.1",NA,0.164386817900882
"37666","AC010525.1","ENSG00000267117.1",NA,0.644325282622586
"37667","RPL10P15","ENSG00000267119.1",NA,-0.254073538262172
"37668","AD000671.2","ENSG00000267120.3",NA,-0.391549146356474
"37669","AC008105.3","ENSG00000267121.1",NA,-0.411988664042966
"37670","AC004490.1","ENSG00000267122.1",NA,-0.678071905112638
"37671","SCAT1","ENSG00000267123.1",NA,-6.2460279805281
"37672","AC016588.1","ENSG00000267124.2",NA,-0.900464326449086
"37673","AC012615.3","ENSG00000267125.1",NA,-0.0524660239351054
"37674","AC090360.1","ENSG00000267127.2",NA,1.31501341866783
"37675","RNF157-AS1","ENSG00000267128.1",NA,-1.67257292470815
"37676","AC008738.2","ENSG00000267130.1",NA,2.77649395835284
"37677","AC005746.2","ENSG00000267131.1",NA,3.79818433616602
"37678","HMGB3P27","ENSG00000267132.1",NA,0.555127271180393
"37679","LINC01924","ENSG00000267134.1",NA,-1.26303440583379
"37681","AP005131.1","ENSG00000267136.1",NA,-0.608362933301233
"37682","AC005901.1","ENSG00000267137.1",NA,0.611434712082347
"37683","AC005954.1","ENSG00000267138.1",NA,1.49992639686536
"37685","AC007998.2","ENSG00000267140.1",NA,-0.0911317549510391
"37686","AC012615.4","ENSG00000267141.1",NA,0.67053823242723
"37687","AC092296.3","ENSG00000267142.1",NA,-3.28189343308511
"37688","AP001120.2","ENSG00000267143.1",NA,0.818900953526996
"37689","AC067968.2","ENSG00000267144.1",NA,-0.726981505593584
"37690","AC006116.4","ENSG00000267145.1",NA,-1.95109039951905
"37692","LINC01842","ENSG00000267147.1",NA,-1.65619225636109
"37694","AC011476.2","ENSG00000267149.2",NA,0.522840788813358
"37695","AC006557.1","ENSG00000267150.1",NA,-0.883028922709713
"37696","MIR2117HG","ENSG00000267151.2",NA,1.3394155216162
"37697","AC093227.1","ENSG00000267152.1",NA,0.461417434561141
"37698","TPMTP1","ENSG00000267156.1",NA,0.338606836033993
"37699","AC011499.1","ENSG00000267157.1",NA,0.452879486837594
"37700","AC005379.1","ENSG00000267159.1",NA,-0.308122295362332
"37701","AC091152.2","ENSG00000267160.1",NA,-1.25515080675796
"37703","CHMP1B-AS1","ENSG00000267165.1",NA,0.472708047062971
"37704","AC007993.1","ENSG00000267166.1",NA,-1.20163386116965
"37705","AC005837.2","ENSG00000267168.1",NA,-0.147557188413858
"37706","AC022098.1","ENSG00000267169.1",NA,-0.215140507627385
"37708","AC022031.1","ENSG00000267172.1",NA,0.135514970656481
"37710","AC011472.2","ENSG00000267174.1",NA,0.455194625750827
"37712","PHF5CP","ENSG00000267178.3",NA,-0.488100961468567
"37713","AC008770.2","ENSG00000267179.1",NA,0.591591783107778
"37716","PTP4A2P1","ENSG00000267185.1",NA,-0.0104015954604696
"37719","AC006213.3","ENSG00000267191.1",NA,0.0947506109855376
"37720","AC006116.5","ENSG00000267192.1",NA,-0.803602787196497
"37721","AC091151.1","ENSG00000267193.1",NA,-0.00512503217786753
"37723","AC011461.1","ENSG00000267197.1",NA,-0.752767450289099
"37724","AC091132.4","ENSG00000267198.1",NA,-0.0786523613376138
"37725","AP001029.2","ENSG00000267199.1",NA,-2.05517526162674
"37726","LINC01775","ENSG00000267201.1",NA,-0.341970744238397
"37727","SNRPGP4","ENSG00000267203.1",NA,-0.11087945774507
"37729","AC005954.2","ENSG00000267205.1",NA,0.606905053601833
"37732","AC018761.3","ENSG00000267212.1",NA,-0.523424090412024
"37733","AC007773.1","ENSG00000267213.3",NA,-0.804998718646372
"37735","AC020915.1","ENSG00000267216.1",NA,-0.674103002909692
"37736","AC005336.2","ENSG00000267218.2",NA,2.89139425928535
"37737","AC010504.1","ENSG00000267219.1",NA,0.0495558244742322
"37739","C17orf113","ENSG00000267221.1",NA,0.775100723052977
"37740","AC107993.1","ENSG00000267222.1",NA,-0.156119201917282
"37741","AC005498.1","ENSG00000267224.1",NA,-3.0582146139453
"37742","WDR7-OT1","ENSG00000267225.1",NA,-1.27620979458153
"37743","AC104971.1","ENSG00000267226.1",NA,-3.27408959434279
"37746","AC005786.2","ENSG00000267231.1",NA,0.0134109192595604
"37747","AC012615.5","ENSG00000267232.1",NA,0.0920605529887677
"37749","ZNF861P","ENSG00000267235.2",NA,0.611434712082347
"37750","AC073135.2","ENSG00000267237.2",NA,-0.559427408614019
"37751","AP001198.1","ENSG00000267239.1",NA,-0.625604485218502
"37752","AC005381.1","ENSG00000267243.1",NA,-1.69098779299792
"37753","AC012615.6","ENSG00000267244.1",NA,0.273018494406416
"37754","AC008805.1","ENSG00000267245.1",NA,-2.37851162325373
"37755","AC091132.5","ENSG00000267246.1",NA,-0.364729802903144
"37756","AP005264.3","ENSG00000267247.1",NA,0.760812336120574
"37757","AC025048.2","ENSG00000267248.1",NA,0.217898282014426
"37758","AP005482.4","ENSG00000267249.1",NA,-0.0390695646785924
"37759","AC139100.1","ENSG00000267251.1",NA,1.65959703877789
"37760","WHSC1L2P","ENSG00000267253.1",NA,-1.56559717585422
"37761","ZNF790-AS1","ENSG00000267254.1",NA,-1.05724815952863
"37762","AC011498.3","ENSG00000267255.1",NA,-0.444060400509356
"37763","AC105105.1","ENSG00000267257.1",NA,-3.78958022032963
"37764","PPIAP58","ENSG00000267258.1",NA,0.866248611111172
"37765","ERVE-1","ENSG00000267259.1",NA,3.28283102759018
"37766","AC020928.1","ENSG00000267260.1",NA,-2.70247997971
"37767","AC099811.2","ENSG00000267261.1",NA,0.0317088597273383
"37768","AC011444.2","ENSG00000267262.1",NA,-0.546827371834386
"37769","AC111170.3","ENSG00000267263.1",NA,-0.337888400518007
"37770","AC006504.3","ENSG00000267264.1",NA,-1.90443760089903
"37771","AC011476.3","ENSG00000267265.1",NA,0.753111355608064
"37773","PARD6G-AS1","ENSG00000267270.1",NA,1.28932644922211
"37774","LINC01140","ENSG00000267272.1",NA,-1.89654075851299
"37775","AC008567.2","ENSG00000267273.1",NA,0.205114429904612
"37776","AC008770.3","ENSG00000267274.1",NA,0.338177446532437
"37777","AC020911.2","ENSG00000267275.1",NA,0.321928094887363
"37778","AC024575.2","ENSG00000267277.1",NA,-0.0382326499135964
"37779","MAP3K14-AS1","ENSG00000267278.1",NA,-0.469791457971489
"37780","AC090409.1","ENSG00000267279.1",NA,-1.51809301609056
"37781","TBX2-AS1","ENSG00000267280.1",NA,1.42779617699836
"37782","ATF7-NPFF","ENSG00000267281.2",NA,-0.131724670420494
"37783","AC011481.2","ENSG00000267282.1",NA,1.02063817004357
"37784","AC005306.1","ENSG00000267283.1",NA,0.0641015020696389
"37785","AC022031.2","ENSG00000267284.1",NA,-0.0230065645915196
"37787","AC068473.3","ENSG00000267287.1",NA,-3.94315413959529
"37788","AC138150.2","ENSG00000267288.1",NA,0.724759739410059
"37789","AC008752.3","ENSG00000267289.1",NA,-1.24100809950379
"37790","AC008649.1","ENSG00000267291.1",NA,1.21613343086477
"37792","AC012569.1","ENSG00000267293.1",NA,-0.958436189484349
"37793","AC025048.3","ENSG00000267295.1",NA,-1.0500406824996
"37794","CEBPA-DT","ENSG00000267296.2",NA,1.67430998631644
"37795","AC006116.6","ENSG00000267298.1",NA,-0.202152163686772
"37796","AC011444.3","ENSG00000267299.1",NA,0.24392558288609
"37797","RPL23AP77","ENSG00000267301.1",NA,-4.21723071622067
"37798","RNFT1-DT","ENSG00000267302.1",NA,0.750431015008311
"37799","AC011511.4","ENSG00000267303.1",NA,-0.523429438173555
"37800","AC004637.1","ENSG00000267304.1",NA,0.242200902416628
"37801","LINC01764","ENSG00000267308.1",NA,-1.26303440583379
"37802","AC092295.2","ENSG00000267309.1",NA,-0.429059596713941
"37804","AC007673.1","ENSG00000267311.1",NA,1.51630614005421
"37805","AC015911.4","ENSG00000267312.1",NA,-1.94181892891147
"37806","AC021504.1","ENSG00000267313.2",NA,1.26293190893908
"37807","AC104532.1","ENSG00000267314.1",NA,-1.25670832730886
"37810","AC027307.2","ENSG00000267317.1",NA,0.134730808458909
"37811","AC005702.1","ENSG00000267318.1",NA,3.18504628846697
"37812","SELENOKP1","ENSG00000267319.1",NA,0.153430797708907
"37814","SNHG30","ENSG00000267321.1",NA,-0.652391867534718
"37815","SNHG22","ENSG00000267322.1",NA,0.897957470838511
"37816","SLC25A1P5","ENSG00000267323.1",NA,-1.94748318035442
"37817","LINC01415","ENSG00000267325.1",NA,-2.23606735823352
"37818","AC009271.1","ENSG00000267327.1",NA,0.231074664436248
"37819","AC002398.2","ENSG00000267328.1",NA,-0.650057528943041
"37821","BOLA3P2","ENSG00000267332.1",NA,0.432111012637786
"37822","ASNSP6","ENSG00000267333.1",NA,-1.84799690655495
"37823","AC015936.1","ENSG00000267334.1",NA,0.769387071858583
"37824","AC008687.1","ENSG00000267335.2",NA,-0.439912167917874
"37827","AP000365.1","ENSG00000267338.1",NA,-1.15611920191728
"37828","AC060780.2","ENSG00000267340.1",NA,0.514294848329833
"37830","AC087289.2","ENSG00000267342.1",NA,0.698746271935716
"37832","AC003070.1","ENSG00000267344.1",NA,0.37247980415015
"37833","AC010632.1","ENSG00000267345.1",NA,-1.64658161898482
"37834","EIF5AP3","ENSG00000267346.1",NA,0.678198185916332
"37835","GEMIN7-AS1","ENSG00000267348.2",NA,1.43334238976864
"37837","SH3GL1P3","ENSG00000267352.1",NA,0.39950155259822
"37838","AC020928.2","ENSG00000267353.1",NA,-2.96757852230762
"37840","RPL9P29","ENSG00000267355.2",NA,0.957285978961146
"37841","AC006557.3","ENSG00000267356.1",NA,-1.51384250933433
"37842","AC015911.6","ENSG00000267359.1",NA,3.46185835603184
"37843","AC012309.1","ENSG00000267360.2",NA,-2.03291462247274
"37847","KCNJ2-AS1","ENSG00000267365.1",NA,-4.86393845042397
"37848","AP005131.2","ENSG00000267366.1",NA,-1.09126805756731
"37849","UPK3BL1","ENSG00000267368.1",NA,-0.807351989467485
"37850","AC015911.7","ENSG00000267369.1",NA,1.98489310760979
"37851","AC008752.4","ENSG00000267370.1",NA,-0.604578288460474
"37852","AC005330.1","ENSG00000267372.1",NA,-2.27237227041313
"37853","AC008894.1","ENSG00000267373.1",NA,-1.44082152504908
"37854","MIR924HG","ENSG00000267374.1",NA,-0.890437899685065
"37855","AC008649.2","ENSG00000267375.1",NA,1.46631800422254
"37858","AC011447.3","ENSG00000267383.2",NA,0.655281796572498
"37859","AC011498.4","ENSG00000267385.1",NA,2.79672291391955
"37860","AC020931.1","ENSG00000267387.1",NA,-2.12135378375661
"37861","AF038458.2","ENSG00000267388.1",NA,-0.632268215499512
"37862","AC036176.1","ENSG00000267390.1",NA,-1.03337145799934
"37863","AP002439.1","ENSG00000267393.1",NA,-1.94110631094643
"37864","AC004596.1","ENSG00000267394.1",NA,0.101962410945454
"37865","DM1-AS","ENSG00000267395.1",NA,0.461181779639806
"37866","AC090236.1","ENSG00000267396.1",NA,2.61143471208235
"37867","AC090229.1","ENSG00000267397.1",NA,-0.382498072435366
"37868","AC006130.2","ENSG00000267398.1",NA,0.267480310864986
"37870","AC023043.2","ENSG00000267404.1",NA,-2.47248777146274
"37871","AC005180.1","ENSG00000267405.1",NA,-2.88452278258006
"37872","AC011498.5","ENSG00000267408.1",NA,-1.74846123300404
"37873","AC068473.4","ENSG00000267409.1",NA,0.528378972354788
"37874","AC092068.2","ENSG00000267412.1",NA,1.05889368905357
"37875","LINC01901","ENSG00000267413.1",NA,-5.32912359629157
"37876","AC120049.1","ENSG00000267414.1",NA,0.590001288332461
"37878","AC025048.4","ENSG00000267416.1",NA,0.754887502163469
"37879","AC138474.1","ENSG00000267417.1",NA,-1.91156203533242
"37880","ZNF56","ENSG00000267419.1",NA,-0.109870019621801
"37881","AC007993.2","ENSG00000267420.1",NA,1.25153876699596
"37882","AC005498.2","ENSG00000267421.2",NA,-0.937341371435135
"37883","AC016582.2","ENSG00000267422.1",NA,-1.09324377732884
"37884","AC020934.1","ENSG00000267424.1",NA,-0.673666725992637
"37885","AC087289.3","ENSG00000267426.1",NA,0.128096477446106
"37886","AC006116.7","ENSG00000267429.1",NA,0.0264722113611917
"37887","AC036176.2","ENSG00000267430.1",NA,0.636438718212241
"37888","DNAH17-AS1","ENSG00000267432.1",NA,-2.60159317526528
"37889","AC005786.3","ENSG00000267436.1",NA,0.211127780023872
"37891","AD000671.3","ENSG00000267439.1",NA,-0.128801486822976
"37892","LINC02594","ENSG00000267440.1",NA,-4.22986754189859
"37893","AL353997.3","ENSG00000267441.1",NA,2.10752846430445
"37894","AC010641.1","ENSG00000267443.1",NA,-1.05658352836637
"37895","SMUG1P1","ENSG00000267444.1",NA,-1.76553474636298
"37896","AC003070.2","ENSG00000267446.1",NA,-0.231325546106456
"37897","AC010649.1","ENSG00000267448.1",NA,0.553168418142337
"37898","AC005884.2","ENSG00000267449.1",NA,-2.60252087210546
"37899","LINC02073","ENSG00000267452.1",NA,3.69116190455308
"37900","CLEC4O","ENSG00000267453.2",NA,-0.900464326449085
"37901","ZNF582-AS1","ENSG00000267454.1",NA,-1.38802118267232
"37902","AP005137.1","ENSG00000267455.1",NA,-4.58496250072116
"37903","AC023043.3","ENSG00000267456.2",NA,-2.53080673067425
"37904","AC004223.2","ENSG00000267457.1",NA,-0.234237141526359
"37905","AC092069.1","ENSG00000267458.1",NA,-0.754387126419701
"37906","AC006116.8","ENSG00000267459.1",NA,-0.117278687005088
"37910","AC021683.1","ENSG00000267466.1",NA,-4.65005752894304
"37911","APOC4","ENSG00000267467.2",NA,-5.35049724708413
"37912","AC005944.1","ENSG00000267469.1",NA,0.0842257986671626
"37913","ZNF571-AS1","ENSG00000267470.1",NA,-1.38636090834456
"37914","ARHGAP27P2","ENSG00000267472.1",NA,3.53546053930358
"37915","AC008569.2","ENSG00000267474.1",NA,0.286738666425062
"37916","AC008736.1","ENSG00000267475.1",NA,1.31180032398066
"37917","AC104365.2","ENSG00000267476.1",NA,-3.45567948377619
"37918","AC008481.3","ENSG00000267477.1",NA,0.361456459074
"37919","AP002414.3","ENSG00000267478.1",NA,-1.67807190511264
"37920","AP001542.3","ENSG00000267480.1",NA,-1.64641216593282
"37921","AC011477.1","ENSG00000267481.1",NA,0.396580594571283
"37922","AC027319.1","ENSG00000267484.1",NA,-0.135116930913057
"37923","AC100788.1","ENSG00000267491.1",NA,-1.63500318322075
"37924","CIRBP-AS1","ENSG00000267493.2",NA,0.874161211599555
"37925","NFE2L3P1","ENSG00000267497.1",NA,-2.31366047890376
"37926","AC007786.1","ENSG00000267498.1",NA,-0.860514946401378
"37928","ZNF887P","ENSG00000267500.1",NA,0.223974323952056
"37929","AC104365.3","ENSG00000267501.1",NA,-0.711238769047837
"37930","AP005131.3","ENSG00000267503.1",NA,1.14877919257076
"37931","AC090236.2","ENSG00000267504.1",NA,0.115477217419936
"37932","AC005180.2","ENSG00000267505.1",NA,-2.88194423847829
"37933","AC021683.2","ENSG00000267506.1",NA,-5.39605982446458
"37934","AC010327.3","ENSG00000267507.1",NA,1.83650126771712
"37935","ZNF285","ENSG00000267508.1",NA,-0.312587444238536
"37936","AC011451.1","ENSG00000267510.1",NA,-1.88716750383563
"37938","AC011446.1","ENSG00000267512.1",NA,0.628308530646743
"37939","AP001029.3","ENSG00000267515.1",NA,-0.343265018727184
"37941","AC090699.2","ENSG00000267518.1",NA,-2.23132554610646
"37942","AC020916.1","ENSG00000267519.2",NA,-1.08369581781869
"37943","AC010733.1","ENSG00000267520.2",NA,-0.2805055420602
"37944","AC016168.1","ENSG00000267521.1",NA,-0.571156701196126
"37945","LINC01864","ENSG00000267522.1",NA,-2.20414071678023
"37946","AC008735.2","ENSG00000267523.1",NA,0.272810498976897
"37947","AC005702.2","ENSG00000267526.1",NA,2.06788247228082
"37948","AP005131.4","ENSG00000267529.2",NA,1.51540782430857
"37949","LINC01836","ENSG00000267530.2",NA,-0.161601697110282
"37950","MIR497HG","ENSG00000267532.2",NA,-0.796330453371468
"37951","AP002414.4","ENSG00000267533.1",NA,-0.212010402809327
"37952","S1PR2","ENSG00000267534.1",NA,-1.25001192504021
"37953","LINC00868","ENSG00000267535.1",NA,-1.28975174420957
"37955","MTCO2P2","ENSG00000267541.1",NA,-1.78749473357491
"37956","AC015802.3","ENSG00000267543.1",NA,-1.07697531719755
"37957","AC007229.1","ENSG00000267544.1",NA,-0.541811548213335
"37958","AC015802.4","ENSG00000267546.2",NA,0.0740005814437767
"37959","AC060766.4","ENSG00000267547.1",NA,-1.71618304685111
"37960","AC006116.9","ENSG00000267549.1",NA,0.654827307595728
"37961","AC022517.1","ENSG00000267550.1",NA,0.3558754268107
"37962","AC005264.1","ENSG00000267551.3",NA,-0.941106310946432
"37963","AC093227.2","ENSG00000267552.2",NA,2.12928301694497
"37964","AC015911.8","ENSG00000267554.1",NA,-5.91456452349394
"37965","AC008805.2","ENSG00000267555.1",NA,-3.36737106564853
"37966","AC008474.1","ENSG00000267557.1",NA,2.15200309344505
"37967","AL158154.3","ENSG00000267559.1",NA,-1.26303440583379
"37968","AC027514.2","ENSG00000267560.1",NA,0.290071825837234
"37969","AC093155.3","ENSG00000267561.1",NA,-1.20453875652365
"37971","AC011477.2","ENSG00000267565.1",NA,0.624216694535271
"37973","AC008736.2","ENSG00000267567.1",NA,0.236536603656718
"37974","AC016168.2","ENSG00000267568.2",NA,-1.73901466933794
"37975","AC104532.2","ENSG00000267571.1",NA,0.967263213588
"37976","KRT8P5","ENSG00000267573.1",NA,1.09815311950079
"37977","AC006504.5","ENSG00000267575.2",NA,-1.58944427550813
"37978","AC011472.3","ENSG00000267576.1",NA,1.55769109868979
"37979","AC010327.4","ENSG00000267577.1",NA,0.983605561749331
"37980","AC008738.3","ENSG00000267580.1",NA,2.42726330188668
"37981","AC011477.3","ENSG00000267581.1",NA,0.661822736304174
"37982","AC020916.2","ENSG00000267582.1",NA,-1.65467147253256
"37983","AC007998.3","ENSG00000267583.1",NA,0.0122435957547471
"37984","AC013290.1","ENSG00000267585.1",NA,0.256339753259786
"37985","LINC00907","ENSG00000267586.2",NA,-1.45567948377619
"37986","AC090241.1","ENSG00000267587.1",NA,3.63420601974101
"37987","AC011444.4","ENSG00000267589.1",NA,-0.732519689135014
"37988","NDUFA3P1","ENSG00000267590.1",NA,0.67893864893017
"37990","AC004134.1","ENSG00000267592.1",NA,-0.522901532588905
"37992","CYP4F24P","ENSG00000267594.5",NA,-0.678071905112637
"37993","AC011446.2","ENSG00000267598.1",NA,0.16139622840236
"37996","AC016590.1","ENSG00000267605.1",NA,-1.96718342575829
"37997","AC006116.10","ENSG00000267606.1",NA,-0.889576010306349
"37998","AC011511.5","ENSG00000267607.1",NA,-2.28950661719499
"38000","AC007787.1","ENSG00000267610.1",NA,-1.43991216791787
"38002","AC008759.2","ENSG00000267612.1",NA,-1.41113304482293
"38005","AC004223.3","ENSG00000267618.1",NA,0.850128945747896
"38006","AC090771.1","ENSG00000267620.1",NA,-0.485426827170242
"38007","AC005357.2","ENSG00000267623.2",NA,-2.6959938131099
"38009","AC002115.1","ENSG00000267626.1",NA,-2.67807190511264
"38010","AC118757.1","ENSG00000267627.1",NA,0.0365258760251139
"38012","CGB1","ENSG00000267631.3",NA,-0.465632957805614
"38013","AC067852.3","ENSG00000267632.1",NA,-0.588988361530213
"38014","AC008686.1","ENSG00000267633.1",NA,-0.703665240471042
"38015","RPL7L1P5","ENSG00000267634.1",NA,1.1963972128035
"38018","AC073135.3","ENSG00000267639.2",NA,-0.220284758374457
"38019","AC016582.3","ENSG00000267640.1",NA,-1.8036027871965
"38020","BNIP3P16","ENSG00000267641.1",NA,0.231730285915784
"38022","AC061975.7","ENSG00000267644.1",NA,4.99435343685886
"38023","AC105052.3","ENSG00000267645.1",NA,-0.680221888315895
"38024","AC008543.5","ENSG00000267646.1",NA,-0.967578522307623
"38025","AC060766.5","ENSG00000267648.1",NA,-1.90591976266397
"38026","AC010327.5","ENSG00000267649.1",NA,0.35784158612064
"38027","AC008742.1","ENSG00000267650.1",NA,-6.92481250360578
"38028","AC015961.1","ENSG00000267651.1",NA,0.40414285817555
"38029","AC002546.1","ENSG00000267653.1",NA,-1.26303440583379
"38030","AC125437.1","ENSG00000267655.1",NA,0.561512716188955
"38031","AP001357.2","ENSG00000267656.1",NA,0.693896872274321
"38032","AC099811.3","ENSG00000267658.1",NA,1.82442843541655
"38033","LINC01482","ENSG00000267659.1",NA,-0.732519689135014
"38035","AC021683.3","ENSG00000267665.1",NA,-2.84799690655495
"38036","AC004156.1","ENSG00000267666.1",NA,0.499926396865357
"38037","AC098847.1","ENSG00000267669.1",NA,-0.485426827170242
"38038","AC022098.2","ENSG00000267670.1",NA,-1.11864449649862
"38039","AC010632.2","ENSG00000267672.1",NA,-1.24166075504123
"38040","FDX2","ENSG00000267673.2",NA,-0.461146961278136
"38043","THA1P","ENSG00000267676.1",NA,-0.84799690655495
"38044","EIF5AP2","ENSG00000267679.1",NA,-1.12553088208386
"38045","ZNF224","ENSG00000267680.1",NA,0.10518069524498
"38046","AC135721.1","ENSG00000267681.1",NA,-0.624545485107572
"38047","AC016590.2","ENSG00000267682.1",NA,0.360058054760231
"38048","NTF6B","ENSG00000267685.2",NA,-2.84799690655495
"38049","KF456478.1","ENSG00000267688.1",NA,-2.29698173775713
"38050","AC010525.2","ENSG00000267689.1",NA,0.92435877318573
"38051","LDLRAD4-AS1","ENSG00000267690.1",NA,1.21935836124682
"38052","SHC1P2","ENSG00000267691.1",NA,0.478432580567353
"38053","TAF9P3","ENSG00000267692.1",NA,-0.932903780417742
"38054","AC011477.4","ENSG00000267693.1",NA,-0.356143810225275
"38057","ERVK-28","ENSG00000267696.2",NA,-0.833756180421793
"38059","AC002116.2","ENSG00000267698.1",NA,0.10505267851848
"38060","AC091551.1","ENSG00000267699.2",NA,-1.45123814099441
"38061","AP005131.6","ENSG00000267702.1",NA,-1.68194491425984
"38064","AC104365.4","ENSG00000267705.1",NA,3.86624861111117
"38065","AC020922.1","ENSG00000267706.3",NA,-3.23606735823352
"38066","AC015961.2","ENSG00000267707.1",NA,0.762500686273344
"38067","RDM1P3","ENSG00000267708.1",NA,0.144140975672079
"38068","AC024592.2","ENSG00000267709.1",NA,-1.68537670573587
"38069","EDDM13","ENSG00000267710.1",NA,-0.478202500402329
"38070","AC060766.6","ENSG00000267711.1",NA,-2.20789285164133
"38071","LINC01539","ENSG00000267712.1",NA,-3.72246602447109
"38073","AC008738.4","ENSG00000267714.1",NA,-1
"38074","SRSF10P1","ENSG00000267717.1",NA,-0.11760396631223
